UniProt_ID,Organism,Gene_Name,Synonyms,Other_Accessions,PDB_ID,Method,Resolution,Chains
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",5SKJ,X-ray,2.74 A,A/B/C/D=439-779
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",5SKK,X-ray,2.15 A,A/B/C/D=439-779
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",5SKL,X-ray,2.20 A,A/B/C/D=439-779
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",5SKM,X-ray,1.91 A,A/B/C/D=439-779
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",5SKN,X-ray,1.90 A,A/B/C/D=439-779
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",5SKO,X-ray,2.10 A,A=439-779
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",5SKP,X-ray,2.00 A,A/B/C/D=439-779
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",5SKQ,X-ray,2.00 A,A/B/C/D=439-779
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",5SKR,X-ray,1.99 A,A/B/C/D=439-779
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",5SKS,X-ray,2.31 A,A/B/C/D=439-779
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",5SKT,X-ray,2.02 A,A/B/C/D=439-779
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",5SKU,X-ray,2.20 A,A/B/C/D=439-779
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",5SKV,X-ray,2.60 A,A/B/C/D=439-779
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",5UWF,X-ray,1.87 A,C/D=439-779
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",5XUI,X-ray,2.77 A,A/B=439-779
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",5XUJ,X-ray,2.44 A,A/B=439-779
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",5ZNL,X-ray,2.80 A,A/B=439-760
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",6IJH,X-ray,2.60 A,A/B=439-779
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",6IJI,X-ray,2.70 A,A/B=439-760
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",6KDX,X-ray,2.44 A,A/B=439-779
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",6KDZ,X-ray,3.10 A,A/B=439-779
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",6KE0,X-ray,2.95 A,A/B=439-779
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",6KO0,X-ray,2.60 A,A/B=439-759
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",6KO1,X-ray,2.70 A,A/B=439-759
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",6KZE,X-ray,2.50 A,A/B=439-760
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",6MSA,X-ray,2.06 A,A/B=439-766
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",6MSC,X-ray,2.36 A,A/B=439-766
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",7BPI,X-ray,2.40 A,A/B=439-760
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",7QPF,X-ray,1.70 A,A/B=432-764
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",7QPM,X-ray,2.40 A,A/B=432-764
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",7QPQ,X-ray,2.20 A,A/B=432-764
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",7QPV,X-ray,2.30 A,A/B=432-764
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",7QQ4,X-ray,2.45 A,A/B=432-764
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",8DI4,X-ray,2.02 A,A/B=439-779
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",2ZMF,,,
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",2OUR,,,
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",2OUS,,,
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",2ZMF,,,
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",3SN7,,,
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",3SNI,,,
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",3UI7,,,
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",3WI2,,,
Q9Y233,9606,PDE10A,,"A0A3F2YP58, Q6FHX1, Q9HCP9, Q9NTV4, Q9ULW9, Q9Y5T1",5C28,,,
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",1E9K,NMR,,A=-
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",1MKD,X-ray,2.90 A,A/B/C/D/E/F/G/H/I/J/K/L=388-715
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",1OYN,X-ray,2.00 A,A/B/C/D=381-740
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",1PTW,X-ray,2.30 A,A/B/C/D=381-740
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",1Q9M,X-ray,2.30 A,A/B/C/D=381-740
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",1TB7,X-ray,1.63 A,A/B=388-715
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",1TBB,X-ray,1.60 A,A/B=388-715
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",1XOM,X-ray,1.55 A,A/B=388-715
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",1XON,X-ray,1.72 A,A/B=388-715
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",1XOQ,X-ray,1.83 A,A/B=388-715
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",1XOR,X-ray,1.54 A,A/B=388-715
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",1Y2B,X-ray,1.40 A,A/B=388-715
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",1Y2C,X-ray,1.67 A,A/B=388-715
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",1Y2D,X-ray,1.70 A,A/B=388-715
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",1Y2E,X-ray,2.10 A,A/B=388-715
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",1Y2K,X-ray,1.36 A,A/B=388-715
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",1ZKN,X-ray,2.10 A,A/B/C/D=381-714
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",2FM0,X-ray,2.00 A,A/B/C/D=381-741
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",2FM5,X-ray,2.03 A,A/B/C/D=381-741
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",2PW3,X-ray,1.56 A,A/B=388-714
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",2QYN,X-ray,1.57 A,A/B=388-715
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",3G4G,X-ray,2.30 A,"A/B/C/D=299-347, A/B/C/D=360-714"
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",3G4I,X-ray,1.90 A,A/B/C/D=380-753
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",3G4K,X-ray,1.95 A,A/B/C/D=380-753
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",3G4L,X-ray,2.50 A,A/B/C/D=380-753
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",3G58,X-ray,2.05 A,A/B/C/D=380-753
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",3IAD,X-ray,2.65 A,"A/B/C/D=326-339, A/B/C/D=380-714"
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",3IAK,X-ray,2.80 A,A=388-715
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",3K4S,X-ray,2.05 A,A=388-715
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",3SL3,X-ray,2.10 A,A/B/C/D=381-741
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",3SL4,X-ray,1.90 A,A/B/C/D=381-741
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",3SL5,X-ray,2.65 A,A/B/C/D=381-714
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",3SL6,X-ray,2.44 A,A/B/C/D=381-741
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",3SL8,X-ray,2.60 A,A/B/C/D=381-741
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",3V9B,X-ray,2.10 A,A/B/C/D=381-740
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",4OGB,X-ray,2.03 A,A/B/C/D=381-741
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",4W1O,X-ray,2.20 A,A/B/C/D=381-739
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",4WCU,X-ray,2.35 A,A/B/C/D=381-739
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",5K1I,X-ray,2.61 A,A/B/C/D/E/F/G/H=388-713
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",5K32,X-ray,1.99 A,A/B=390-713
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",5LBO,X-ray,2.25 A,A/B/C/D=381-740
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",5TKB,X-ray,2.16 A,A/B/C/D=380-753
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",5WH5,X-ray,1.80 A,A/B=388-714
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",5WH6,X-ray,1.60 A,A/B=303-809
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",5WQA,X-ray,2.30 A,A/B=381-714
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6AKR,X-ray,2.33 A,A/B/C/D=381-740
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6BOJ,X-ray,1.70 A,"A/B/C/D=380-718, A/B/C/D=730-734"
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6F6U,X-ray,1.83 A,A/B=380-714
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6F8R,X-ray,1.83 A,A/B=380-714
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6F8T,X-ray,1.80 A,A/B=380-714
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6F8U,X-ray,2.10 A,A/B=380-714
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6F8V,X-ray,1.85 A,A/B=380-714
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6F8W,X-ray,1.60 A,A/B=380-714
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6F8X,X-ray,1.95 A,A/B=380-715
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6FDC,X-ray,1.45 A,A/B=380-714
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6FDI,X-ray,1.90 A,A/B/C/D=381-740
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6FE7,X-ray,2.00 A,A/B/C/D=381-740
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6FEB,X-ray,1.93 A,A/B=381-740
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6FET,X-ray,1.88 A,A/B/C/D=381-740
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6FT0,X-ray,2.10 A,A/B/C/D=381-740
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6FTA,X-ray,2.34 A,A/B/C/D=381-740
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6FTW,X-ray,2.16 A,A/B/C/D=381-740
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6FW3,X-ray,1.78 A,A/B/C/D=381-740
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6HWO,X-ray,1.99 A,A/B/C/D=381-740
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6IAG,X-ray,2.00 A,A/B/C/D=381-740
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6IBF,X-ray,2.31 A,A/B/C/D=381-740
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6IM6,X-ray,1.70 A,A/B=388-715
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6IMB,X-ray,1.55 A,A/B=388-715
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6IMD,X-ray,1.50 A,A/B=388-715
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6IMI,X-ray,1.46 A,A/B=388-715
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6IMO,X-ray,1.55 A,A/B=388-715
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6IMR,X-ray,1.50 A,A/B=388-715
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6IMT,X-ray,1.48 A,A/B=388-715
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6IND,X-ray,1.87 A,A/B=388-715
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6INK,X-ray,1.70 A,A/B=388-715
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6INM,X-ray,2.00 A,A/B=388-715
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6KJZ,X-ray,2.20 A,A/B=387-714
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6KK0,X-ray,2.20 A,A/B=388-713
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6LRM,X-ray,1.45 A,A/B=388-715
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6NJH,X-ray,2.15 A,"A/B/C/D=326-339, A/B/C/D=380-718"
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6NJI,X-ray,2.45 A,"A/B=326-339, A/B=380-718"
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6NJJ,X-ray,2.30 A,"A/B/C/D=326-339, A/B/C/D=380-718"
