UniProt_ID,ChEMBL_ID,PDB_ID,Gene_Name,Synonyms,Other_Accessions,Organism,Method,Resolution,Chains
Q08499,CHEMBL288,7XAA,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",9606,X-ray,2.10 A,A/B=303-809
Q08499,CHEMBL288,7XAB,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",9606,X-ray,2.00 A,A/B=303-809
Q08499,CHEMBL288,7XBB,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",9606,X-ray,2.10 A,A/B=303-809
Q08499,CHEMBL288,7YQF,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",9606,X-ray,1.54 A,A/B=388-715
Q08499,CHEMBL288,7YSX,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",9606,X-ray,1.65 A,A/B=388-715
Q08499,CHEMBL288,1PTW,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",9606,,,
Q08499,CHEMBL288,1TB7,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",9606,,,
Q08499,CHEMBL288,1TBB,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",9606,,,
Q08499,CHEMBL288,1XOM,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",9606,,,
Q08499,CHEMBL288,1XON,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",9606,,,
Q08499,CHEMBL288,1XOQ,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",9606,,,
Q08499,CHEMBL288,1XOR,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",9606,,,
Q08499,CHEMBL288,2PW3,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",9606,,,
Q08499,CHEMBL288,1E9K,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",9606,,,
Q08499,CHEMBL288,1OYN,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",9606,,,
Q08499,CHEMBL288,1Y2K,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",9606,,,
Q08499,CHEMBL288,3G4G,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",9606,,,
Q08499,CHEMBL288,3G58,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",9606,,,
Q08499,CHEMBL288,3SL3,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",9606,,,
Q08499,CHEMBL288,5K32,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",9606,,,
Q08499,CHEMBL288,6BOJ,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",9606,,,
Q08499,CHEMBL288,6FW3,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",9606,,,
Q08499,CHEMBL288,6LRM,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",9606,,,
Q08499,CHEMBL288,7ABE,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",9606,,,
Q13946,CHEMBL3012,1ZKL,PDE7A,,"A0AVH6, A8K436, A8K9G5, O15380, Q96T72",9606,X-ray,1.67 A,A=130-482
Q13946,CHEMBL3012,3G3N,PDE7A,,"A0AVH6, A8K436, A8K9G5, O15380, Q96T72",9606,X-ray,2.40 A,A=139-456
Q13946,CHEMBL3012,4PM0,PDE7A,,"A0AVH6, A8K436, A8K9G5, O15380, Q96T72",9606,X-ray,2.10 A,A=130-482
Q13946,CHEMBL3012,4Y2B,PDE7A,,"A0AVH6, A8K436, A8K9G5, O15380, Q96T72",9606,X-ray,2.20 A,A=130-482
Q13946,CHEMBL3012,1ZKL,PDE7A,,"A0AVH6, A8K436, A8K9G5, O15380, Q96T72",9606,,,
O35904,CHEMBL2216745,2WXF,Pik3cd,,Q8CJ28,10090,X-ray,1.90 A,A=106-1043
O35904,CHEMBL2216745,2WXG,Pik3cd,,Q8CJ28,10090,X-ray,2.00 A,A=106-1043
O35904,CHEMBL2216745,2WXH,Pik3cd,,Q8CJ28,10090,X-ray,1.90 A,A=106-1043
O35904,CHEMBL2216745,2WXI,Pik3cd,,Q8CJ28,10090,X-ray,2.80 A,A=106-1043
O35904,CHEMBL2216745,2WXJ,Pik3cd,,Q8CJ28,10090,X-ray,2.60 A,A=106-1043
O35904,CHEMBL2216745,2WXK,Pik3cd,,Q8CJ28,10090,X-ray,2.90 A,A=106-1043
O35904,CHEMBL2216745,2WXL,Pik3cd,,Q8CJ28,10090,X-ray,1.99 A,A=106-1043
O35904,CHEMBL2216745,2WXM,Pik3cd,,Q8CJ28,10090,X-ray,2.80 A,A=106-1043
O35904,CHEMBL2216745,2WXN,Pik3cd,,Q8CJ28,10090,X-ray,2.60 A,A=106-1043
O35904,CHEMBL2216745,2WXO,Pik3cd,,Q8CJ28,10090,X-ray,2.49 A,A=106-1043
O35904,CHEMBL2216745,2WXP,Pik3cd,,Q8CJ28,10090,X-ray,2.30 A,A=106-1043
O35904,CHEMBL2216745,2WXQ,Pik3cd,,Q8CJ28,10090,X-ray,2.70 A,A=106-1043
O35904,CHEMBL2216745,2WXR,Pik3cd,,Q8CJ28,10090,X-ray,2.50 A,A=106-1043
O35904,CHEMBL2216745,2X38,Pik3cd,,Q8CJ28,10090,X-ray,2.20 A,A=106-1043
O35904,CHEMBL2216745,4AJW,Pik3cd,,Q8CJ28,10090,X-ray,2.80 A,A/B=110-1043
O35904,CHEMBL2216745,4V0I,Pik3cd,,Q8CJ28,10090,X-ray,2.54 A,A/B=106-1043
O35904,CHEMBL2216745,4XE0,Pik3cd,,Q8CJ28,10090,X-ray,2.43 A,A=106-1043
O35904,CHEMBL2216745,5AE8,Pik3cd,,Q8CJ28,10090,X-ray,2.42 A,A=106-1043
O35904,CHEMBL2216745,5AE9,Pik3cd,,Q8CJ28,10090,X-ray,2.44 A,A=106-1043
O35904,CHEMBL2216745,5I4U,Pik3cd,,Q8CJ28,10090,X-ray,2.37 A,A=106-1043
O35904,CHEMBL2216745,5I6U,Pik3cd,,Q8CJ28,10090,X-ray,2.84 A,A=106-1043
O35904,CHEMBL2216745,5IS5,Pik3cd,,Q8CJ28,10090,X-ray,2.85 A,A=1-1043
O35904,CHEMBL2216745,5L72,Pik3cd,,Q8CJ28,10090,X-ray,3.06 A,A=106-1043
O35904,CHEMBL2216745,5NCY,Pik3cd,,Q8CJ28,10090,X-ray,1.90 A,"A=106-507, A=509-1043"
O35904,CHEMBL2216745,5NCZ,Pik3cd,,Q8CJ28,10090,X-ray,1.94 A,A=106-1043
O35904,CHEMBL2216745,5NGB,Pik3cd,,Q8CJ28,10090,X-ray,2.90 A,A=1-1043
O35904,CHEMBL2216745,5O83,Pik3cd,,Q8CJ28,10090,X-ray,2.90 A,A=106-1043
O35904,CHEMBL2216745,5T27,Pik3cd,,Q8CJ28,10090,X-ray,2.60 A,A=106-1043
O35904,CHEMBL2216745,5T28,Pik3cd,,Q8CJ28,10090,X-ray,2.80 A,"A=106-507, A=509-1043"
O35904,CHEMBL2216745,5T2B,Pik3cd,,Q8CJ28,10090,X-ray,2.30 A,A=106-1043
O35904,CHEMBL2216745,5T2D,Pik3cd,,Q8CJ28,10090,X-ray,2.90 A,A=106-1043
O35904,CHEMBL2216745,5T2G,Pik3cd,,Q8CJ28,10090,X-ray,2.55 A,A=106-1043
O35904,CHEMBL2216745,5T2I,Pik3cd,,Q8CJ28,10090,X-ray,2.30 A,A=106-1043
O35904,CHEMBL2216745,5T2L,Pik3cd,,Q8CJ28,10090,X-ray,2.55 A,A=106-1043
O35904,CHEMBL2216745,5T2M,Pik3cd,,Q8CJ28,10090,X-ray,2.80 A,A=106-1043
O35904,CHEMBL2216745,5T7F,Pik3cd,,Q8CJ28,10090,X-ray,2.60 A,A/B=106-1043
O35904,CHEMBL2216745,5T8I,Pik3cd,,Q8CJ28,10090,X-ray,2.60 A,A=106-1043
O35904,CHEMBL2216745,6DGT,Pik3cd,,Q8CJ28,10090,X-ray,2.60 A,A=106-1043
O35904,CHEMBL2216745,6EYZ,Pik3cd,,Q8CJ28,10090,X-ray,2.20 A,A=1-1043
O35904,CHEMBL2216745,6EZ6,Pik3cd,,Q8CJ28,10090,X-ray,2.04 A,A=1-1043
O35904,CHEMBL2216745,6GY0,Pik3cd,,Q8CJ28,10090,X-ray,2.55 A,A=106-1043
O35904,CHEMBL2216745,6HI9,Pik3cd,,Q8CJ28,10090,X-ray,2.08 A,A=106-1043
O35904,CHEMBL2216745,6MUL,Pik3cd,,Q8CJ28,10090,X-ray,3.09 A,A/B=106-1043
O35904,CHEMBL2216745,6MUM,Pik3cd,,Q8CJ28,10090,X-ray,3.06 A,A/B=106-1043
O35904,CHEMBL2216745,2WXF,Pik3cd,,Q8CJ28,10090,,,
O35904,CHEMBL2216745,2WXK,Pik3cd,,Q8CJ28,10090,,,
O35904,CHEMBL2216745,2WXR,Pik3cd,,Q8CJ28,10090,,,
O35904,CHEMBL2216745,4V0I,Pik3cd,,Q8CJ28,10090,,,
O35904,CHEMBL2216745,4XE0,Pik3cd,,Q8CJ28,10090,,,
O35904,CHEMBL2216745,5L72,Pik3cd,,Q8CJ28,10090,,,
O35904,CHEMBL2216745,5NCZ,Pik3cd,,Q8CJ28,10090,,,
O35904,CHEMBL2216745,5O83,Pik3cd,,Q8CJ28,10090,,,
O35904,CHEMBL2216745,6EZ6,Pik3cd,,Q8CJ28,10090,,,
O00329,CHEMBL3130,5DXU,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",9606,X-ray,2.64 A,A=2-1044
O00329,CHEMBL3130,5M6U,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",9606,X-ray,2.85 A,A=17-1027
O00329,CHEMBL3130,5T8F,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",9606,X-ray,2.91 A,A=17-1031
O00329,CHEMBL3130,5UBT,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",9606,X-ray,2.83 A,A=17-1029
O00329,CHEMBL3130,5VLR,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",9606,X-ray,2.80 A,A=17-1029
O00329,CHEMBL3130,6G6W,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",9606,X-ray,2.72 A,A=1-1044
O00329,CHEMBL3130,6OCO,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",9606,X-ray,2.58 A,A=17-1031
O00329,CHEMBL3130,6OCU,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",9606,X-ray,2.77 A,A=1-1044
O00329,CHEMBL3130,6PYR,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",9606,X-ray,2.21 A,A=17-1034
O00329,CHEMBL3130,6PYU,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",9606,X-ray,2.54 A,A=17-1034
O00329,CHEMBL3130,7JIS,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",9606,X-ray,2.42 A,A=17-1034
O00329,CHEMBL3130,7LM2,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",9606,X-ray,2.79 A,A=12-1031
O00329,CHEMBL3130,7LQ1,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",9606,X-ray,2.96 A,A=1-1044
O00329,CHEMBL3130,8BCY,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",9606,X-ray,2.43 A,A=17-1034
O00329,CHEMBL3130,5M6U,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",9606,,,
O00329,CHEMBL3130,5VLR,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",9606,,,
O00329,CHEMBL3130,6OCO,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",9606,,,
O00329,CHEMBL3130,6OCU,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",9606,,,
O00329,CHEMBL3130,6PYR,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",9606,,,
O00329,CHEMBL3130,6PYU,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",9606,,,
O00329,CHEMBL3130,7JIS,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",9606,,,
O00329,CHEMBL3130,7LM2,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",9606,,,
O00329,CHEMBL3130,7LQ1,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",9606,,,
P48736,CHEMBL3267,1E8Y,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.00 A,A=144-1102
P48736,CHEMBL3267,1E8Z,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.40 A,A=144-1102
P48736,CHEMBL3267,1HE8,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,3.00 A,A=144-1102
P48736,CHEMBL3267,2A4Z,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.90 A,A=144-1102
P48736,CHEMBL3267,2A5U,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.70 A,A=144-1102
P48736,CHEMBL3267,2CHW,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.60 A,A=144-1102
P48736,CHEMBL3267,2CHX,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.50 A,A=144-1102
P48736,CHEMBL3267,2CHZ,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.60 A,A=144-1102
P48736,CHEMBL3267,2V4L,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.50 A,A=144-1102
P48736,CHEMBL3267,3APC,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.54 A,A=144-1102
P48736,CHEMBL3267,3APD,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.55 A,A=144-1102
P48736,CHEMBL3267,3APF,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.82 A,A=144-1102
P48736,CHEMBL3267,3CSF,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.80 A,A=144-1102
P48736,CHEMBL3267,3CST,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,3.20 A,A=144-1102
P48736,CHEMBL3267,3DBS,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.80 A,A=144-1102
P48736,CHEMBL3267,3DPD,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.85 A,A=144-1102
P48736,CHEMBL3267,3ENE,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.40 A,A=144-1102
P48736,CHEMBL3267,3IBE,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.80 A,A=144-1102
P48736,CHEMBL3267,3L08,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.70 A,A=144-1102
P48736,CHEMBL3267,3L13,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,3.00 A,A=144-1102
P48736,CHEMBL3267,3L16,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.90 A,A=144-1102
P48736,CHEMBL3267,3L17,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,3.00 A,A=144-1102
P48736,CHEMBL3267,3L54,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.30 A,A=144-1102
P48736,CHEMBL3267,3LJ3,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.43 A,A=144-1102
P48736,CHEMBL3267,3MJW,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.87 A,A=144-1102
P48736,CHEMBL3267,3ML8,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.70 A,A=144-1102
P48736,CHEMBL3267,3ML9,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.55 A,A=144-1102
P48736,CHEMBL3267,3NZS,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.75 A,A=147-1094
P48736,CHEMBL3267,3NZU,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.60 A,A=147-1094
P48736,CHEMBL3267,3OAW,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.75 A,A=144-1102
P48736,CHEMBL3267,3P2B,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,3.20 A,A=144-1102
P48736,CHEMBL3267,3PRE,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.91 A,A=144-1102
P48736,CHEMBL3267,3PRZ,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.60 A,A=144-1102
P48736,CHEMBL3267,3PS6,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.60 A,A=144-1102
P48736,CHEMBL3267,3QAQ,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.90 A,A=144-1102
P48736,CHEMBL3267,3QAR,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.65 A,A=144-1102
P48736,CHEMBL3267,3QJZ,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.90 A,A=144-1102
P48736,CHEMBL3267,3QK0,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.85 A,A=144-1102
P48736,CHEMBL3267,3R7Q,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.50 A,A=144-1102
P48736,CHEMBL3267,3R7R,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.90 A,A=144-1102
P48736,CHEMBL3267,3S2A,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.55 A,A=144-1102
P48736,CHEMBL3267,3SD5,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,3.20 A,A=144-1102
P48736,CHEMBL3267,3T8M,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.50 A,A=144-1102
P48736,CHEMBL3267,3TJP,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.70 A,A=144-1102
P48736,CHEMBL3267,3TL5,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.79 A,A=144-1102
P48736,CHEMBL3267,3ZVV,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.50 A,A=144-1102
P48736,CHEMBL3267,3ZW3,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.80 A,A=144-1102
P48736,CHEMBL3267,4ANU,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.81 A,A=144-1102
P48736,CHEMBL3267,4ANV,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.13 A,A=144-1102
P48736,CHEMBL3267,4ANW,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.31 A,A=144-1102
P48736,CHEMBL3267,4ANX,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.73 A,A=144-1102
P48736,CHEMBL3267,4AOF,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,3.30 A,A=144-1102
P48736,CHEMBL3267,4DK5,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.95 A,A=144-1102
P48736,CHEMBL3267,4EZJ,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.67 A,A=144-1102
P48736,CHEMBL3267,4EZK,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.80 A,A=144-1102
P48736,CHEMBL3267,4EZL,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.94 A,A=144-1102
P48736,CHEMBL3267,4F1S,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,3.00 A,A=144-1102
P48736,CHEMBL3267,4FA6,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.70 A,A=144-1102
P48736,CHEMBL3267,4FAD,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.70 A,A=144-1102
P48736,CHEMBL3267,4FHJ,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.60 A,A=144-1102
P48736,CHEMBL3267,4FHK,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,3.00 A,A=144-1102
P48736,CHEMBL3267,4FJY,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.90 A,A=144-1102
P48736,CHEMBL3267,4FJZ,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,3.00 A,A=144-1102
P48736,CHEMBL3267,4FLH,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.60 A,A=144-1102
P48736,CHEMBL3267,4FUL,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.47 A,A=144-1102
P48736,CHEMBL3267,4G11,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,3.40 A,A=144-1102
P48736,CHEMBL3267,4GB9,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.44 A,A=144-1102
P48736,CHEMBL3267,4HLE,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.78 A,A=144-1102
P48736,CHEMBL3267,4HVB,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.35 A,A=144-1102
P48736,CHEMBL3267,4J6I,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.90 A,A=144-1102
P48736,CHEMBL3267,4KZ0,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.87 A,A=144-1102
P48736,CHEMBL3267,4KZC,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,3.25 A,A=144-1102
P48736,CHEMBL3267,4PS3,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.90 A,A=144-1102
P48736,CHEMBL3267,4PS7,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.69 A,A=144-1102
P48736,CHEMBL3267,4PS8,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.99 A,A=144-1102
P48736,CHEMBL3267,4URK,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.90 A,A=144-1102
P48736,CHEMBL3267,4WWN,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.70 A,A=144-1102
P48736,CHEMBL3267,4WWO,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.30 A,A=144-1102
P48736,CHEMBL3267,4WWP,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.40 A,A=144-1102
P48736,CHEMBL3267,4XX5,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.76 A,A=144-1102
P48736,CHEMBL3267,4XZ4,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.60 A,A=144-1102
P48736,CHEMBL3267,5EDS,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.80 A,A=144-1102
P48736,CHEMBL3267,5G2N,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.68 A,A=144-1102
P48736,CHEMBL3267,5G55,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.45 A,A=144-1102
P48736,CHEMBL3267,5JHA,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.51 A,A=144-1102
P48736,CHEMBL3267,5JHB,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.48 A,A=144-1102
P48736,CHEMBL3267,5KAE,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.65 A,A=144-1102
P48736,CHEMBL3267,5OQ4,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.70 A,A=144-1102
P48736,CHEMBL3267,5T23,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.78 A,A=144-1102
P48736,CHEMBL3267,6AUD,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",9606,X-ray,2.02 A,A=144-1102
