UniProt_ID,ChEMBL_ID,PDB_ID,Gene_Name,Synonyms,Other_Accessions,Organism,Method,Resolution,Chains
P37231,CHEMBL235,6MCZ,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.10 A,A/B=231-505
P37231,CHEMBL235,6MD0,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,1.95 A,A/B=231-505
P37231,CHEMBL235,6MD1,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.20 A,A/B=231-505
P37231,CHEMBL235,6MD2,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.20 A,A/B=231-505
P37231,CHEMBL235,6MD4,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.24 A,A/B=231-505
P37231,CHEMBL235,6MS7,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,1.43 A,A=234-505
P37231,CHEMBL235,6O67,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.52 A,A/B=231-505
P37231,CHEMBL235,6O68,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.78 A,A/B=231-505
P37231,CHEMBL235,6ONI,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,1.80 A,B=231-505
P37231,CHEMBL235,6ONJ,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.30 A,A=231-505
P37231,CHEMBL235,6PDZ,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.10 A,A/B=231-505
P37231,CHEMBL235,6QJ5,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.00 A,A/B=223-505
P37231,CHEMBL235,6T1S,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,1.65 A,A=231-505
P37231,CHEMBL235,6T1V,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.21 A,A=231-505
P37231,CHEMBL235,6T6B,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.80 A,A=231-505
P37231,CHEMBL235,6T9C,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,1.95 A,A/B=223-505
P37231,CHEMBL235,6TDC,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.33 A,A=235-505
P37231,CHEMBL235,6TSG,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.98 A,A=231-505
P37231,CHEMBL235,6VZL,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.07 A,A/B=231-505
P37231,CHEMBL235,6VZM,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.40 A,A/B=231-505
P37231,CHEMBL235,6VZN,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.30 A,A/B=231-505
P37231,CHEMBL235,6VZO,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.27 A,A/B=231-505
P37231,CHEMBL235,6Y3U,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.62 A,A=231-505
P37231,CHEMBL235,6ZLY,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,1.79 A,A/B=223-505
P37231,CHEMBL235,7A7H,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.40 A,A=231-505
P37231,CHEMBL235,7AHJ,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.10 A,A/B=232-505
P37231,CHEMBL235,7AWC,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,1.74 A,A=231-505
P37231,CHEMBL235,7AWD,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,1.93 A,A=231-505
P37231,CHEMBL235,7CXE,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.50 A,A/B=223-505
P37231,CHEMBL235,7CXF,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.35 A,A=223-505
P37231,CHEMBL235,7CXG,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,1.88 A,A/B=223-505
P37231,CHEMBL235,7CXH,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.30 A,A=223-505
P37231,CHEMBL235,7CXI,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.30 A,A=223-505
P37231,CHEMBL235,7CXJ,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.65 A,A=223-505
P37231,CHEMBL235,7CXK,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.20 A,A=223-505
P37231,CHEMBL235,7CXL,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.70 A,A=223-505
P37231,CHEMBL235,7E0A,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,1.77 A,A=230-505
P37231,CHEMBL235,7E2O,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,3.20 A,A/B=232-505
P37231,CHEMBL235,7EFQ,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.30 A,A/B=232-505
P37231,CHEMBL235,7JQG,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.15 A,A/B=231-505
P37231,CHEMBL235,7LOT,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.29 A,A/B=232-505
P37231,CHEMBL235,7P4E,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.40 A,A=231-505
P37231,CHEMBL235,7QB1,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.20 A,AAA/BBB=223-505
P37231,CHEMBL235,7RLE,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.50 A,A/C=231-505
P37231,CHEMBL235,7SQA,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.50 A,A/B=231-505
P37231,CHEMBL235,7SQB,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.60 A,A=231-505
P37231,CHEMBL235,7WGO,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.36 A,A=231-505
P37231,CHEMBL235,7WGP,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.53 A,A=231-505
P37231,CHEMBL235,7WGQ,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.43 A,A=231-505
P37231,CHEMBL235,7WOX,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,3.20 A,A/B=232-505
P37231,CHEMBL235,8ADF,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.13 A,A/B=223-504
P37231,CHEMBL235,8AQM,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.30 A,A/B=231-505
P37231,CHEMBL235,8AQN,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,1.90 A,A/B=231-505
P37231,CHEMBL235,8ATY,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,1.90 A,A=231-505
P37231,CHEMBL235,8ATZ,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,1.95 A,A=231-505
P37231,CHEMBL235,8B8W,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,1.86 A,A/B=231-505
P37231,CHEMBL235,8B8X,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,1.78 A,A/B=231-505
P37231,CHEMBL235,8B8Y,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.00 A,A/B=231-505
P37231,CHEMBL235,8B8Z,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.22 A,A/B=231-505
P37231,CHEMBL235,8B90,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.10 A,A/B=231-505
P37231,CHEMBL235,8B91,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.23 A,A/B=231-505
P37231,CHEMBL235,8B92,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,1.66 A,A/B=231-505
P37231,CHEMBL235,8B93,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.21 A,A/B=231-505
P37231,CHEMBL235,8B94,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,1.55 A,A/B=231-505
P37231,CHEMBL235,8B95,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,1.72 A,A/B=231-505
P37231,CHEMBL235,8BF1,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,1.36 A,A=234-505
P37231,CHEMBL235,8BF2,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.18 A,A/B=234-505
P37231,CHEMBL235,8BFF,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.60 A,A/B/C=234-505
P37231,CHEMBL235,8C0C,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.20 A,A/B=223-504
P37231,CHEMBL235,8CPH,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.40 A,A/B=231-505
P37231,CHEMBL235,8CPI,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.10 A,A=231-505
P37231,CHEMBL235,8CPJ,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.40 A,A=231-505
P37231,CHEMBL235,8DK4,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.60 A,A=234-505
P37231,CHEMBL235,8DKN,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,1.95 A,A=234-505
P37231,CHEMBL235,8DKV,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,1.59 A,A=234-505
P37231,CHEMBL235,8DSY,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.95 A,A/B=234-505
P37231,CHEMBL235,8DSZ,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.50 A,A/B=234-505
P37231,CHEMBL235,8HHQ,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,X-ray,2.40 A,A/B=232-505
P37231,CHEMBL235,1FM6,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,,,
P37231,CHEMBL235,1FM9,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,,,
P37231,CHEMBL235,1I7I,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,,,
P37231,CHEMBL235,1K74,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,,,
P37231,CHEMBL235,1NYX,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,,,
P37231,CHEMBL235,1RDT,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,,,
P37231,CHEMBL235,1WM0,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,,,
P37231,CHEMBL235,1ZEO,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,,,
P37231,CHEMBL235,1ZGY,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,,,
P37231,CHEMBL235,2F4B,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,,,
P37231,CHEMBL235,2G0G,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,,,
P37231,CHEMBL235,2G0H,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,,,
P37231,CHEMBL235,2HFP,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,,,
P37231,CHEMBL235,2PRG,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,,,
P37231,CHEMBL235,3PRG,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,,,
P37231,CHEMBL235,1ZGY,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,,,
P37231,CHEMBL235,3DZU,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,,,
P37231,CHEMBL235,3DZY,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,,,
P37231,CHEMBL235,3NOA,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,,,
P37231,CHEMBL235,3U9Q,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,,,
P37231,CHEMBL235,4L98,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,,,
P37231,CHEMBL235,4R2U,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,,,
P37231,CHEMBL235,6IJR,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,,,
P37231,CHEMBL235,6IJS,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,,,
P37231,CHEMBL235,6MS7,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,,,
P37231,CHEMBL235,6T1S,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,,,
P37231,CHEMBL235,6ZLY,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,,,
P37231,CHEMBL235,7AWC,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,,,
P37231,CHEMBL235,7CXK,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,,,
P37231,CHEMBL235,7WGO,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,,,
P37231,CHEMBL235,8CPJ,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,,,
P37231,CHEMBL235,8DKV,PPARG,NR1C3,"A8K3G6, B5BUA1, O00684, O00710, O14515, Q0QJH8, Q15178, Q15179, Q15180, Q15832, Q86U60, Q96J12",9606,,,
P05979,CHEMBL2949,1CQE,PTGS1,COX1,,9940,X-ray,3.10 A,A/B=21-600
P05979,CHEMBL2949,1DIY,PTGS1,COX1,,9940,X-ray,3.00 A,A=32-584
P05979,CHEMBL2949,1EBV,PTGS1,COX1,,9940,X-ray,3.20 A,A=33-583
P05979,CHEMBL2949,1EQG,PTGS1,COX1,,9940,X-ray,2.61 A,A/B=21-600
P05979,CHEMBL2949,1EQH,PTGS1,COX1,,9940,X-ray,2.70 A,A/B=21-600
P05979,CHEMBL2949,1FE2,PTGS1,COX1,,9940,X-ray,3.00 A,A=25-600
P05979,CHEMBL2949,1HT5,PTGS1,COX1,,9940,X-ray,2.75 A,A/B=33-583
P05979,CHEMBL2949,1HT8,PTGS1,COX1,,9940,X-ray,2.69 A,A/B=33-583
P05979,CHEMBL2949,1IGX,PTGS1,COX1,,9940,X-ray,3.10 A,A=25-600
P05979,CHEMBL2949,1IGZ,PTGS1,COX1,,9940,X-ray,2.90 A,A=25-600
P05979,CHEMBL2949,1PGE,PTGS1,COX1,,9940,X-ray,3.50 A,A/B=25-600
P05979,CHEMBL2949,1PGF,PTGS1,COX1,,9940,X-ray,4.50 A,A/B=25-600
P05979,CHEMBL2949,1PGG,PTGS1,COX1,,9940,X-ray,4.50 A,A/B=25-600
P05979,CHEMBL2949,1PRH,PTGS1,COX1,,9940,X-ray,3.50 A,A/B=33-586
P05979,CHEMBL2949,1PTH,PTGS1,COX1,,9940,X-ray,3.40 A,A/B=25-600
P05979,CHEMBL2949,1Q4G,PTGS1,COX1,,9940,X-ray,2.00 A,A/B=32-584
P05979,CHEMBL2949,1U67,PTGS1,COX1,,9940,X-ray,3.10 A,A=1-600
P05979,CHEMBL2949,2AYL,PTGS1,COX1,,9940,X-ray,2.00 A,A/B=32-584
P05979,CHEMBL2949,2OYE,PTGS1,COX1,,9940,X-ray,2.85 A,P=1-600
P05979,CHEMBL2949,2OYU,PTGS1,COX1,,9940,X-ray,2.70 A,P=1-600
P05979,CHEMBL2949,3KK6,PTGS1,COX1,,9940,X-ray,2.75 A,A/B=32-584
P05979,CHEMBL2949,3N8V,PTGS1,COX1,,9940,X-ray,3.05 A,A/B=32-584
P05979,CHEMBL2949,3N8W,PTGS1,COX1,,9940,X-ray,2.75 A,A/B=32-584
P05979,CHEMBL2949,3N8X,PTGS1,COX1,,9940,X-ray,2.75 A,A/B=32-584
P05979,CHEMBL2949,3N8Y,PTGS1,COX1,,9940,X-ray,2.60 A,A/B=32-584
P05979,CHEMBL2949,3N8Z,PTGS1,COX1,,9940,X-ray,2.90 A,A/B=32-584
P05979,CHEMBL2949,4O1Z,PTGS1,COX1,,9940,X-ray,2.40 A,A/B=32-600
P05979,CHEMBL2949,5U6X,PTGS1,COX1,,9940,X-ray,2.93 A,A/B=1-600
P05979,CHEMBL2949,5WBE,PTGS1,COX1,,9940,X-ray,2.75 A,A/B=1-600
P05979,CHEMBL2949,7JXT,PTGS1,COX1,,9940,X-ray,3.35 A,A/B=32-584
P05979,CHEMBL2949,1EQG,PTGS1,COX1,,9940,,,
P05979,CHEMBL2949,1Q4G,PTGS1,COX1,,9940,,,
P05979,CHEMBL2949,2OYU,PTGS1,COX1,,9940,,,
